index,rating,date,description,asin,fish,name,1,2,3,4,5,Projected Rating,Rating Difference
40,5.0,1412380800,third order salmon . best canned salmon found . make salmon patty salmon souffle taste great . excellent tasty way get high quality protein .,B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0705061551412979,0.0589062522558729,0.1223745215222917,0.8223372386497007,0.99159640146441,4.26,-0.7400000000000002
41,3.0,1409875200,"tiny bone suppose good , n't like much . flavor fine . card recipe box make feel got care package dear aunt . liked : )",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.1769420321867724,0.4329383358412484,0.7087522894903003,0.7490523618452721,0.4640974857177822,3.35,0.3500000000000001
42,5.0,1405382400,"buying pouch salmon take travel work asia found great canned salmon last year . buy low sodium variety taste good , far better pouch stuff available ! 's good : ) highly recommended !",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0751517888018691,0.0577093624824201,0.1296180179843862,0.8477659133035975,0.9891751457194828,4.25,-0.75
43,5.0,1405036800,"great product ! love fresh salmon , ! canned product like fresh ! also , included order great recipe . salmon fabulous ! would definitely order ! ! ! !",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.06641455666097,0.0482253040641441,0.1108790298592451,0.8466173280534435,0.9925358209771948,4.28,-0.7199999999999998
44,5.0,1403740800,love salmon texture flavor mean great deal . wild sockeye salmon fresh tasting brightly colored flavored . make great salmon salad great little lemon right . never finer canned salmon .,B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.1464091039895648,0.1295439881769565,0.2585947387244928,0.766477273181533,0.951435508648482,4.0,-1.0
45,5.0,1399680000,"bought month ago , first can opened , made salmon salad , little mayo , celery , know . good . last week , something simpler . took right put plate , along cole slaw made day earlier wanted finish , hunk good bread . 's way eat ! nothing added , cooking , , really appreciate salmon .",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.1431181861709126,0.1742393098596183,0.3624414477838277,0.7745973566472578,0.8984752926793315,3.9,-1.1
46,5.0,1394323200,"wonderful healthy product provided reasonable price trustworthy source , people catch salmon coldest cleanest water world",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0585601011505653,0.045575240855405,0.1346451196158455,0.866530785211944,0.9906195543504372,4.28,-0.7199999999999998
47,5.0,1389571200,delicious affordable . looking substitute costco stopped selling kirkland brand think found better product,B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.1427159829771295,0.0978462051254631,0.234969564291338,0.7945845993897355,0.9605216658428466,4.05,-0.9500000000000002
48,5.0,1386028800,"'ve eaten variety salmon went far post review personal site , repost review . 'll detail upcoming post ( 'm sure dietary protocol repeatable ) , 've experimenting protein sparing modified fast ( psmf ) effort cut fat shortest amount time possible . one thing really like psmfs cut fluff , leaving bare minimum need sustain muscle mass health interest shortening normally fairly extended pain window associated dieting . anyhow , part experiment , needed way get protein omega 3 slim caloric window , reading landmark new study rancidity liquid fish oil product , needed find better method getting protein omega 3 's typical ogre juice shake . obvious answer canned light tuna - 97 % protein weight , 3 % n't protein high quality omega fat . however , read research indicates tuna heavily poisoned mercury , much , fact , fda issued advisory issue . , fda 's recommendation eat 15 ounce white tuna ( .5 ppm mercury level ) per week , light tuna typically lower mercury level ( .1 ppm range ) . however , considering need eat 15 oz day ( 75 oz week ) , 'm still danger zone . started looking alternative , turn canned alaskan salmon ideal replacement , slightly higher caloric content , considerably omega oil , major contaminant . researching salmon came across pure alaska salmon co. , family owned company catch , can , sell premium alaskan salmon . looking site , happened notice something amiss layout . sent email informing problem , trying nice guy , jokingly mentioned could ` repay salmon ' chose . well , turn , day later , nice package hand-written thank note arrived door : sent box seven assorted can salmon , liked much , thought 'd give review . first , sent four variety salmon : sockeye salmon fillet sockeye salmon edible skin bone pink salmon fillet pink salmon edible skin bone first , tried sockeye ( redhead ) salmon , flavor-wise , best bunch . taste subtle , 's warm smooth , salty sharp , wonderful , distinctive salmon flavor without fishy aftertaste . fillet traditional , prefer traditional , edible skin provides tasty fatty flavor top . however , 'm huge fan bone , though like cartilage ( easy chew , probably loaded calcium ) . unfortunately , redhead significantly higher quantity fat ( roughly 5 time ~5g per serving ) le protein , wo n't able eat psmf . pink salmon , however , wonderful nutritional profile , though n't taste quite good redhead , still head tail tuna . something besides tuna compare , bought bumblebee alaskan salmon a/b tested think pink pink salmon . bumblebee obviously highly salted , much ` salt ' probably primary flavor . contrast , think pink mellow flavor ( though quite mellow redhead ) , hint saltiness . vastly prefer pure alaska salmon bumblebee , though suspect bumblebee would fine recipe salmon flavor le drowned competing flavor . , however , already ordered another two dozen can ( roughly $ 86 shipping , $ 3.58 per ) next psmf week . interest canned salmon , heartily recommend guy , look like great little company put high quality food . one additional statement make , n't original review : purchased eaten 100 can salmon fillet last six month , enormous testament quality .",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.2595187729723054,0.2888516376404667,0.444679313663796,0.6866075357736664,0.7575654137933876,3.57,-1.4300000000000002
49,2.0,1375056000,"appears great company . sent extra different salmon guess try . plus put literature order case might want know else sell . purchased directly site bought 6 package . think mean well , salmon tad dry . like vital choice 's salmon raincoast trading salmon little better moist omega cooked .",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.1221719918317893,0.091660207501571,0.2454905645159685,0.8056133002224783,0.962152042087402,4.07,2.0700000000000003
50,5.0,1369094400,"salmon wonderful rich flavor , bone skin giving extra boost plus natural oil good u . also come far north sea polution minimal .",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0600261267893473,0.0576017543503064,0.2154978034072902,0.8840525263871949,0.9802192378647062,4.21,-0.79
51,5.0,1362268800,"n't get better . really enjoy smoked salmon , like , fresh , delicious little skin bone soft melt right meat stirred fork . looking great source sustainable caught sockeye , company . grateful good fish good service good company ordering regularly .",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0692183376947297,0.0728380358565003,0.232826294697091,0.8557080659736968,0.976705211845667,4.18,-0.8200000000000003
52,5.0,1360108800,higher praise product reorder ! high quality . child sister argued got delicious bone canned salmon served house . mine !,B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.1604924042927726,0.0981495586023654,0.1770351637937751,0.7398747675435314,0.9753926690536648,4.06,-0.9400000000000004
53,1.0,1358208000,"redhead sockeye sockeye salmon ! salmon mushy , bad taste , light pink color , salty , inedible . bad would n't give anyone put eleven unopened trash ! recommend trader joe 's sockeye , delicious cost le 1/2 price bad tasting , mushy salmon . jd",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.9600960221004082,0.655865349375642,0.2684940177672032,0.1338051201089861,0.366365283037722,2.28,1.2799999999999998
54,5.0,1355011200,"eat salmon time favorite ! much tastier healthier tuna . put salad , pasta salad , pasta , bagel , rice , right ( easiest lunch ever ) . also make awesome salmon cake salmon burger . kid love macaroni cheese !",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0761056640211492,0.055106003969657,0.1287946766760165,0.8199036639037405,0.9907992193666272,4.25,-0.75
55,5.0,1351209600,"salmon best ! try make small variety salmon dish , , salmon patty nice mother used make favorite !",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0766165766234449,0.0630939866793186,0.1779271303341818,0.8341377867308618,0.9866016110408602,4.21,-0.79
56,2.0,1350086400,eating wild planet sockeye salmon 3 month decided give redhead try . disappointed texture ( mushy ) amount bone content redhead . wild planet clearly better choice book . thanks .,B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.4438232591926737,0.3712920842440868,0.4483981058958527,0.5428199757508805,0.6446909193165695,3.23,1.23
57,5.0,1338422400,"love variety , redhead thinkpink . delicious straight . redhead even reminds freshly caught salmon ate finland . 's rich . thinkpink like superior version tuna . keep recommending salmon company friend . 've never better tasting canned salmon !",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.0722855702470029,0.0572338820110108,0.1745083353103131,0.8543733145224585,0.9855976291562464,4.22,-0.7800000000000002
58,5.0,1312243200,"yes , u , , realize fisherman almost destroyed salmon industry over-fishing . cold northern alaskan water produce desired salmon depleted danger point . purchased case redhead wild sockeye used many way family especially asks salmon cake super-good . got recipe on-line cooking site . use recipe crab cake substitute sockeye . meat happy salmon , one spawn live clean , yet wild , life ! investigated salmon farm wondered `` ever heard thing ! '' salmon ca n't live properly farm . salmon farm conducive healthy product . , meantime , time take replenish school salmon , seeing farm-raised fish supermarket .",B0006UFY46,Salmon,"Redhead Wild Sockeye Salmon From Alaska, (12) 7.5 Oz. Cans",0.2907704004430703,0.2131243477223846,0.2998126914080225,0.6502669366251964,0.8853709168633455,3.7,-1.2999999999999998
59,4.0,1388275200,tuna pope eat ....................... certainly know good fish ! buying also give special blessing !,B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.0967963067754349,0.0664706479350299,0.2094431333697527,0.8347616092073065,0.9776464087792532,4.16,0.16000000000000014
60,5.0,1386028800,best tuna ever . try 'll love . fresh like clean smell . tast yummy,B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.0780214974011832,0.058191071977777,0.1154056917681809,0.7614100722722116,0.9936677874974538,4.26,-0.7400000000000002
61,5.0,1363392000,"excellent product favorably compare imported tuna priced 3 time much ( supermarket dryer en san francisco california ) . full tuna , entire piece , cook right point preserved good quality olive oil . using tuna since 10 year ago , switched popular `` domestic '' tuna poor quality piece fraction fraction inch . mar tuna dissapoint anyone , may become `` addicted '' habit .",B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.1456343014824039,0.101519506646117,0.1898891062802107,0.7851684492706257,0.969273611120765,4.06,-0.9400000000000004
62,4.0,1215561600,"good tuna , similar cento progresso , approaching tuna greatness gourmet brand ortiz . 's good , 's great . , quality justify higher price shipping cost ( non-amazon vendor ) compared equivalent brand .",B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.0469945310128875,0.0635948737937939,0.3274502220395032,0.9079941525052664,0.9661739697089544,4.16,0.16000000000000014
63,5.0,1165449600,"canned tuna wonderful . n't bought canned tuna packed oil kind year . recently molinari 's deli s.f . owner tossed stuff said 'd like . wrong , love . 's rich smooth `` tinny '' . drained well , little olive oil tuna , , high quality . 's splendid salad nicoise plain little lemon juice , salt , fresh ground pepper . 've given gift , recieved well .",B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.0859100943312132,0.0654525194022848,0.1276655169689082,0.8169438607394761,0.9892888240786782,4.23,-0.7699999999999996
64,5.0,1140912000,"tuna solid piece packed olive oil . rich mellow flavor ; would great salade nicoise , 's wonderful straight . ingredient listed tuna , olive oil , salt . label indicates 1.5 serving per 160 calorie , 11g fat , 370mg sodium , 14g protein 0 carbs , fiber , sugar per serving . 's simple matter drain oil away since 's solid piece tuna . 's product portugal , distributed italy . best mail-order price 've found anywhere ; easily pay double purveyor . highly recommended .",B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.0830859160998454,0.0757690945053576,0.1775811307855012,0.8439243991401156,0.9812200769119004,4.19,-0.8099999999999996
65,5.0,1116201600,"huge tuna fan , eating least three time week . used eat , government warning mercury . best . pricey , worth want splurge special tuna salad , tuna sandwich , anything else really emphasizes taste tuna . sometimes eat straight right .",B0007DDHFK,Tuna Fish,A's Do Mar Tonno Trancio Intero Tuna Packed in Olive Oil (200GRAMS),0.1627064066687257,0.1434935555057435,0.2667412351742465,0.7491011248271406,0.9445286365881164,3.96,-1.04
